Datetime,Temperature,Humidity,WindSpeed
12/21/2017 14:30,16.79,61.68,0.077
12/21/2017 14:40,16.7,61.95,0.076
12/21/2017 14:50,16.73,62.45,0.075
12/21/2017 15:00,16.74,62.38,0.078
12/21/2017 15:10,16.77,61.65,0.079
12/21/2017 15:20,16.7,62.32,0.076
12/21/2017 15:30,16.7,62.78,0.074
12/21/2017 15:40,16.74,65.95,0.075
12/21/2017 15:50,16.66,66.89,0.076
12/21/2017 16:00,16.66,67.72,0.074
12/21/2017 16:10,16.6,68.76,0.073
12/21/2017 16:20,16.51,68.96,0.076
12/21/2017 16:30,16.37,68.56,0.073
12/21/2017 16:40,16.28,68.09,0.075
12/21/2017 16:50,16.19,68.49,0.073
12/21/2017 17:00,16.22,68.72,0.073
12/21/2017 17:10,16.25,68.99,0.076
12/21/2017 17:20,16.21,69.03,0.076
12/21/2017 17:30,16.15,69.36,0.074
12/21/2017 17:40,16.06,70.8,0.074
12/21/2017 17:50,16.05,72.2,0.072
12/21/2017 18:00,16,72.5,0.073
12/21/2017 18:10,16,72.4,0.075
12/21/2017 18:20,16.01,71.8,0.076
12/21/2017 18:30,15.97,71.4,0.076
12/21/2017 18:40,15.99,71.4,0.074
12/21/2017 18:50,16.06,72.2,0.074
12/21/2017 19:00,16.07,72.2,0.072
12/21/2017 19:10,16.12,71.5,0.075
12/21/2017 19:20,16.15,71.9,0.073
12/21/2017 19:30,16.1,73,0.073
12/21/2017 19:40,16.08,73.2,0.075
12/21/2017 19:50,16.07,73,0.072
12/21/2017 20:00,16.05,71.9,0.072
12/21/2017 20:10,16.04,70.8,0.075
12/21/2017 20:20,16.1,71.2,0.076
12/21/2017 20:30,16.18,72.5,0.072
12/21/2017 20:40,16.12,72.8,0.071
12/21/2017 20:50,16.08,71.7,0.073
12/21/2017 21:00,16.11,70.8,0.073
12/21/2017 21:10,16.06,70.7,0.072
12/21/2017 21:20,16.1,71,0.073
12/21/2017 21:30,16.13,72,0.073
12/21/2017 21:40,16.12,72.8,0.073
12/21/2017 21:50,16.07,73.1,0.076
12/21/2017 22:00,16.05,73,0.073
12/21/2017 22:10,16.02,72.9,0.076
12/21/2017 22:20,16.03,72.5,0.072
12/21/2017 22:30,16.01,72.7,0.075
12/21/2017 22:40,16.03,72.4,0.071
12/21/2017 22:50,16.01,72.5,0.071
12/21/2017 23:00,16.01,72.4,0.071
12/21/2017 23:10,16.01,71.8,0.073
12/21/2017 23:20,16.03,71.1,0.075
12/21/2017 23:30,16.01,70.9,0.075
12/21/2017 23:40,16.04,70.6,0.073
12/21/2017 23:50,16.01,71.3,0.074
12/22/2017 0:00,15.98,71.4,0.074
12/22/2017 0:10,15.99,71.6,0.075
12/22/2017 0:20,15.97,71.7,0.074
12/22/2017 0:30,15.93,71.7,0.074
12/22/2017 0:40,15.96,71.8,0.076
12/22/2017 0:50,15.89,72.1,0.073
12/22/2017 1:00,15.88,72.3,0.072
12/22/2017 1:10,15.84,73,0.073
12/22/2017 1:20,15.84,73.2,0.074
12/22/2017 1:30,15.87,73.3,0.073
12/22/2017 1:40,15.86,73.8,0.073
12/22/2017 1:50,15.78,74.6,0.072
12/22/2017 2:00,15.74,75.3,0.072
12/22/2017 2:10,15.8,76.2,0.069
12/22/2017 2:20,15.85,76.3,0.072
12/22/2017 2:30,15.85,76.3,0.069
12/22/2017 2:40,15.84,76.1,0.069
12/22/2017 2:50,15.83,75.8,0.074
12/22/2017 3:00,15.83,75.6,0.076
12/22/2017 3:10,15.8,75.5,0.073
12/22/2017 3:20,15.75,75.2,0.074
12/22/2017 3:30,15.74,75,0.073
12/22/2017 3:40,15.73,74.5,0.073
12/22/2017 3:50,15.73,74.1,0.073
12/22/2017 4:00,15.66,74,0.069
12/22/2017 4:10,15.56,75,0.07
12/22/2017 4:20,15.37,76.1,0.068
12/22/2017 4:30,15.13,77.1,0.07
12/22/2017 4:40,14.99,77.2,0.073
12/22/2017 4:50,14.95,77.2,0.072
12/22/2017 5:00,14.98,76.8,0.073
12/22/2017 5:10,15.06,76.5,0.07
12/22/2017 5:20,15.1,76.1,0.067
12/22/2017 5:30,15.21,76.2,0.068
12/22/2017 5:40,15.23,76,0.071
12/22/2017 5:50,15.18,76.1,0.067
12/22/2017 6:00,15.08,76.8,0.071
12/22/2017 6:10,14.96,77.1,0.073
12/22/2017 6:20,14.79,77.6,0.075
12/22/2017 6:30,14.62,78,0.069
12/22/2017 6:40,14.58,78,0.066
12/22/2017 6:50,14.51,78.2,0.069
12/22/2017 7:00,14.46,78.4,0.07
12/22/2017 7:10,14.38,78.4,0.071
12/22/2017 7:20,14.2,78.5,0.076
12/22/2017 7:30,13.67,80.2,0.079
12/22/2017 7:40,13.51,80.6,0.076
12/22/2017 7:50,13.39,81.4,0.075
12/22/2017 8:00,13.28,81.5,0.077
12/22/2017 8:10,13.15,81.4,0.075
12/22/2017 8:20,13.4,79.7,0.076
12/22/2017 8:30,13.69,75,0.074
12/22/2017 8:40,13.68,74.5,0.075
12/22/2017 8:50,13.52,76.7,0.076
12/22/2017 9:00,13.78,76.4,0.077
12/22/2017 9:10,13.78,76.9,0.076
12/22/2017 9:20,14.11,76.8,0.074
12/22/2017 9:30,14.5,75.1,0.073
12/22/2017 9:40,12.46,74.6,0.093
12/22/2017 9:50,11.86,77.3,0.086
12/22/2017 10:00,11.91,79.1,0.084
12/22/2017 10:10,12.26,78.9,0.086
12/22/2017 10:20,13.02,79.9,0.077
12/22/2017 10:30,14.67,78.1,0.073
12/22/2017 10:40,15.19,73.9,0.074
12/22/2017 10:50,15.54,70,0.072
12/22/2017 11:00,15.88,68.42,0.075
12/22/2017 11:10,16.36,64.89,0.077
12/22/2017 11:20,16.58,59.75,0.08
12/22/2017 11:30,16.69,58.28,0.076
12/22/2017 11:40,17.21,57.51,0.078
12/22/2017 11:50,17.7,55.77,0.079
12/22/2017 12:00,17.83,55.61,0.077
12/22/2017 12:10,17.98,55.24,0.08
12/22/2017 12:20,18.03,53.2,0.078
12/22/2017 12:30,18.12,52.6,0.078
12/22/2017 12:40,18.37,53.27,0.08
12/22/2017 12:50,18.56,59.08,0.078
12/22/2017 13:00,18.1,61.08,0.074
12/22/2017 13:10,17.94,61.38,0.075
12/22/2017 13:20,17.93,61.05,0.078
12/22/2017 13:30,17.79,61.75,0.075
12/22/2017 13:40,17.88,61.88,0.074
12/22/2017 13:50,17.97,62.42,0.076
12/22/2017 14:00,17.7,63.75,0.074
12/22/2017 14:10,17.64,63.85,0.071
12/22/2017 14:20,17.85,63.62,0.074
12/22/2017 14:30,17.98,62.35,0.074
12/22/2017 14:40,17.91,62.72,0.076
12/22/2017 14:50,17.81,63.08,0.076
12/22/2017 15:00,17.77,62.92,0.075
12/22/2017 15:10,17.6,63.75,0.072
12/22/2017 15:20,17.61,64.39,0.071
12/22/2017 15:30,17.48,64.55,0.076
12/22/2017 15:40,17.32,63.99,0.076
12/22/2017 15:50,17.5,62.05,0.074
12/22/2017 16:00,17.56,60.68,0.074
12/22/2017 16:10,17.43,60.01,0.074
12/22/2017 16:20,17.34,61.15,0.077
12/22/2017 16:30,17.4,61.58,0.076
12/22/2017 16:40,17.33,63.12,0.076
12/22/2017 16:50,17.41,65.32,0.075
12/22/2017 17:00,17.18,66.72,0.073
12/22/2017 17:10,17.05,67.02,0.074
12/22/2017 17:20,16.83,69.06,0.074
12/22/2017 17:30,16.59,70,0.074
12/22/2017 17:40,16.39,71.1,0.07
12/22/2017 17:50,16.13,72.2,0.071
12/22/2017 18:00,15.95,72.8,0.073
12/22/2017 18:10,15.82,73.6,0.073
12/22/2017 18:20,15.65,74.6,0.07
12/22/2017 18:30,15.49,75.5,0.074
12/22/2017 18:40,15.35,75.9,0.07
12/22/2017 18:50,15.19,76.9,0.072
12/22/2017 19:00,15.09,77.7,0.074
12/22/2017 19:10,14.97,78.3,0.072
12/22/2017 19:20,14.84,79,0.073
12/22/2017 19:30,14.63,79.5,0.076
12/22/2017 19:40,14.32,80.6,0.077
12/22/2017 19:50,14.24,81.3,0.078
12/22/2017 20:00,14.16,81.6,0.074
12/22/2017 20:10,14.04,81.7,0.077
12/22/2017 20:20,13.79,82.4,0.079
12/22/2017 20:30,13.53,82.2,0.077
12/22/2017 20:40,13.41,81.8,0.075
12/22/2017 20:50,13.47,81.6,0.074
12/22/2017 21:00,13.46,81.7,0.078
12/22/2017 21:10,13.32,79.5,0.078
12/22/2017 21:20,13,78.4,0.078
12/22/2017 21:30,12.83,77.8,0.072
12/22/2017 21:40,12.63,78.2,0.074
12/22/2017 21:50,12.5,78.8,0.074
12/22/2017 22:00,12.51,79,0.072
12/22/2017 22:10,12.46,79.1,0.075
12/22/2017 22:20,12.27,79.2,0.075
12/22/2017 22:30,12.27,78.8,0.077
12/22/2017 22:40,12.52,78.9,0.074
12/22/2017 22:50,13.03,78.9,0.074
12/22/2017 23:00,13.45,76.3,0.076
12/22/2017 23:10,13.6,75.5,0.075
12/22/2017 23:20,13.12,75.3,0.076
12/22/2017 23:30,12.77,75.2,0.075
12/22/2017 23:40,12.8,74.3,0.073
12/22/2017 23:50,12.76,74.5,0.074
12/23/2017 0:00,12.66,75,0.074
12/23/2017 0:10,12.42,75.7,0.074
12/23/2017 0:20,12.33,76.2,0.078
12/23/2017 0:30,12.34,77,0.076
12/23/2017 0:40,12.33,77.5,0.077
12/23/2017 0:50,12.11,77.2,0.076
12/23/2017 1:00,12.2,77.6,0.076
12/23/2017 1:10,12.36,77.2,0.075
12/23/2017 1:20,12.46,77.7,0.073
12/23/2017 1:30,12.43,78.1,0.073
12/23/2017 1:40,12.36,78,0.073
12/23/2017 1:50,12.13,78.1,0.077
12/23/2017 2:00,11.46,78.5,0.086
12/23/2017 2:10,10.5,79.9,0.086
12/23/2017 2:20,10.44,81.2,0.088
12/23/2017 2:30,10.49,81.2,0.09
12/23/2017 2:40,10.24,81.7,0.087
12/23/2017 2:50,10.03,82.1,0.086
12/23/2017 3:00,9.85,82.1,0.084
12/23/2017 3:10,9.66,82.7,0.088
12/23/2017 3:20,9.47,83.4,0.088
12/23/2017 3:30,9.62,83.5,0.09
12/23/2017 3:40,9.48,83.7,0.086
12/23/2017 3:50,9.45,83.9,0.087
12/23/2017 4:00,9.39,84.4,0.086
12/23/2017 4:10,9.56,84.6,0.088
12/23/2017 4:20,9.26,84.3,0.083
12/23/2017 4:30,9.1,84.7,0.084
12/23/2017 4:40,9.13,85,0.083
12/23/2017 4:50,9.2,85,0.084
12/23/2017 5:00,9.06,84.9,0.086
12/23/2017 5:10,8.9,85.1,0.084
12/23/2017 5:20,8.82,85.3,0.084
12/23/2017 5:30,8.82,85.6,0.083
12/23/2017 5:40,8.79,85.8,0.083
12/23/2017 5:50,8.89,85.9,0.085
12/23/2017 6:00,8.76,85.9,0.087
12/23/2017 6:10,8.8,85.9,0.085
12/23/2017 6:20,8.81,86.1,0.082
12/23/2017 6:30,8.79,85.9,0.083
12/23/2017 6:40,8.78,86.1,0.085
12/23/2017 6:50,8.74,86,0.087
12/23/2017 7:00,8.68,86,0.087
12/23/2017 7:10,8.62,86.2,0.087
12/23/2017 7:20,8.58,86.2,0.087
12/23/2017 7:30,8.55,86.3,0.087
12/23/2017 7:40,8.54,86.5,0.086
12/23/2017 7:50,8.64,86.5,0.081
12/23/2017 8:00,8.7,86.4,0.083
12/23/2017 8:10,8.53,86.2,0.087
12/23/2017 8:20,8.37,86.5,0.087
12/23/2017 8:30,8.34,86.7,0.085
12/23/2017 8:40,8.48,86.9,0.083
12/23/2017 8:50,8.67,86.9,0.084
12/23/2017 9:00,8.61,86.6,0.086
12/23/2017 9:10,8.7,86.8,0.088
12/23/2017 9:20,8.92,86.6,0.085
12/23/2017 9:30,9.13,86.5,0.087
12/23/2017 9:40,9.2,86.1,0.088
12/23/2017 9:50,9.28,86,0.087
12/23/2017 10:00,9.33,85.9,0.082
12/23/2017 10:10,9.5,85.5,0.084
12/23/2017 10:20,9.94,85.5,0.087
12/23/2017 10:30,10.26,84.3,0.083
12/23/2017 10:40,10.59,83.5,0.088
12/23/2017 10:50,11,82.4,0.086
12/23/2017 11:00,11.39,81.5,0.088
12/23/2017 11:10,11.94,80.5,0.088
12/23/2017 11:20,12.32,79.5,0.085
12/23/2017 11:30,12.61,78.5,0.085
12/23/2017 11:40,13.03,77.6,0.087
12/23/2017 11:50,13.51,76.1,0.087
12/23/2017 12:00,14.23,75.8,0.088
12/23/2017 12:10,14.78,74.2,0.088
12/23/2017 12:20,15.68,73.4,0.084
12/23/2017 12:30,16.37,71.9,0.077
12/23/2017 12:40,16.62,70.7,0.077
12/23/2017 12:50,16.7,69.29,0.077
12/23/2017 13:00,16.86,69.06,0.076
12/23/2017 13:10,16.78,67.59,0.076
12/23/2017 13:20,16.77,67.52,0.077
12/23/2017 13:30,16.6,65.89,0.075
12/23/2017 13:40,16.63,66.66,0.073
12/23/2017 13:50,16.58,67.22,0.073
12/23/2017 14:00,16.48,68.09,0.072
12/23/2017 14:10,16.49,68.56,0.074
12/23/2017 14:20,16.48,69.06,0.076
12/23/2017 14:30,16.38,69.26,0.074
12/23/2017 14:40,16.42,69.09,0.074
12/23/2017 14:50,16.4,69.59,0.075
12/23/2017 15:00,16.32,69.59,0.08
12/23/2017 15:10,16.2,69.56,0.075
12/23/2017 15:20,16.22,69.96,0.073
12/23/2017 15:30,16.17,70.7,0.069
12/23/2017 15:40,16.09,71.1,0.072
12/23/2017 15:50,15.98,71.2,0.086
12/23/2017 16:00,15.94,72,0.071
12/23/2017 16:10,15.9,73,0.072
12/23/2017 16:20,15.86,74.1,0.074
12/23/2017 16:30,15.78,75.1,0.074
12/23/2017 16:40,15.72,75.8,0.075
12/23/2017 16:50,15.6,76.8,0.076
12/23/2017 17:00,15.3,77.5,0.074
12/23/2017 17:10,15.07,78.3,0.072
12/23/2017 17:20,15.01,78.5,0.072
12/23/2017 17:30,14.94,78.7,0.074
12/23/2017 17:40,14.76,78.9,0.074
12/23/2017 17:50,14.61,79.2,0.075
12/23/2017 18:00,14.36,79.6,0.073
12/23/2017 18:10,14.07,80.2,0.074
12/23/2017 18:20,13.74,81.2,0.078
12/23/2017 18:30,13.6,81.9,0.073
12/23/2017 18:40,13.49,82.5,0.074
12/23/2017 18:50,13.37,82.9,0.074
12/23/2017 19:00,13.3,83.2,0.072
12/23/2017 19:10,13.18,83.4,0.07
12/23/2017 19:20,13.02,83.7,0.073
12/23/2017 19:30,12.81,84,0.074
12/23/2017 19:40,12.63,84.3,0.074
12/23/2017 19:50,12.51,84.5,0.072
12/23/2017 20:00,12.5,84.8,0.07
12/23/2017 20:10,12.43,84.7,0.071
12/23/2017 20:20,12.4,84.9,0.067
12/23/2017 20:30,12.38,85,0.068
12/23/2017 20:40,12.26,85,0.08
12/23/2017 20:50,12.05,85.8,0.087
12/23/2017 21:00,12.35,85.8,0.084
12/23/2017 21:10,12.22,85.7,0.081
12/23/2017 21:20,12,86.3,0.084
12/23/2017 21:30,12,86.3,0.086
12/23/2017 21:40,11.71,86.8,0.084
12/23/2017 21:50,11.59,87.3,0.08
12/23/2017 22:00,11.51,87.6,0.081
12/23/2017 22:10,11.47,87.7,0.079
12/23/2017 22:20,11.4,87.8,0.08
12/23/2017 22:30,11.36,87.7,0.08
12/23/2017 22:40,11.03,87.8,0.081
12/23/2017 22:50,10.96,88,0.082
12/23/2017 23:00,10.78,88,0.084
12/23/2017 23:10,10.63,88,0.084
12/23/2017 23:20,10.43,88.1,0.084
12/23/2017 23:30,10.12,88.2,0.082
12/23/2017 23:40,9.96,88.6,0.082
12/23/2017 23:50,9.93,88.8,0.08
12/24/2017 0:00,9.98,88.9,0.08
12/24/2017 0:10,10.03,88.9,0.08
12/24/2017 0:20,10.07,88.9,0.082
12/24/2017 0:30,10.07,88.9,0.081
12/24/2017 0:40,9.84,88.8,0.083
12/24/2017 0:50,9.42,88.7,0.081
12/24/2017 1:00,9.35,89.3,0.082
12/24/2017 1:10,9.48,89.3,0.079
12/24/2017 1:20,9.72,89.4,0.08
12/24/2017 1:30,9.86,89.3,0.083
12/24/2017 1:40,10,89,0.082
12/24/2017 1:50,9.65,88.8,0.082
12/24/2017 2:00,9.26,88.8,0.083
12/24/2017 2:10,8.96,88.9,0.081
12/24/2017 2:20,8.63,88.9,0.08
12/24/2017 2:30,8.46,89.4,0.081
12/24/2017 2:40,8.49,89.4,0.079
12/24/2017 2:50,8.37,89.4,0.081
12/24/2017 3:00,8.29,89.6,0.079
12/24/2017 3:10,8.36,89.6,0.081
12/24/2017 3:20,8.45,89.7,0.081
12/24/2017 3:30,8.43,89.5,0.08
12/24/2017 3:40,8.18,89.7,0.079
12/24/2017 3:50,8.1,90,0.084
12/24/2017 4:00,8.36,90.1,0.083
12/24/2017 4:10,8.45,89.9,0.082
12/24/2017 4:20,8.32,89.8,0.083
12/24/2017 4:30,8.14,90.2,0.082
12/24/2017 4:40,7.89,90.8,0.083
12/24/2017 4:50,7.91,91.2,0.078
12/24/2017 5:00,8.05,91.6,0.084
12/24/2017 5:10,8.14,91.9,0.083
12/24/2017 5:20,8.21,92.3,0.082
12/24/2017 5:30,8.41,92.4,0.08
12/24/2017 5:40,8.51,92.6,0.079
12/24/2017 5:50,8.58,92.6,0.078
12/24/2017 6:00,8.57,92.8,0.081
12/24/2017 6:10,8.58,92.9,0.077
12/24/2017 6:20,8.48,93,0.081
12/24/2017 6:30,8.37,93.1,0.079
12/24/2017 6:40,8.11,93.2,0.079
12/24/2017 6:50,7.87,93.4,0.08
12/24/2017 7:00,7.77,93.5,0.077
12/24/2017 7:10,7.66,93.6,0.082
12/24/2017 7:20,7.49,93.7,0.08
12/24/2017 7:30,7.55,93.9,0.079
12/24/2017 7:40,7.67,94,0.08
12/24/2017 7:50,7.73,93.9,0.082
12/24/2017 8:00,7.85,94,0.08
12/24/2017 8:10,8.01,94,0.084
12/24/2017 8:20,8.07,94,0.082
12/24/2017 8:30,7.98,94,0.078
12/24/2017 8:40,7.92,94.1,0.077
12/24/2017 8:50,7.92,94.2,0.08
12/24/2017 9:00,7.92,94.2,0.081
12/24/2017 9:10,7.98,94.3,0.077
12/24/2017 9:20,8.08,94.3,0.079
12/24/2017 9:30,8.2,94.4,0.083
12/24/2017 9:40,8.26,94.5,0.08
12/24/2017 9:50,8.23,94.6,0.079
12/24/2017 10:00,8.41,94.7,0.079
12/24/2017 10:10,8.58,94.7,0.081
12/24/2017 10:20,8.8,94.8,0.082
12/24/2017 10:30,8.96,94.8,0.083
12/24/2017 10:40,9.12,94.8,0.082
12/24/2017 10:50,9.29,94.7,0.08
12/24/2017 11:00,9.64,94.7,0.083
12/24/2017 11:10,10.07,94.5,0.084
12/24/2017 11:20,10.52,94,0.084
12/24/2017 11:30,10.84,92.7,0.084
12/24/2017 11:40,11.41,92,0.084
12/24/2017 11:50,11.97,90,0.086
12/24/2017 12:00,12.33,87.9,0.084
12/24/2017 12:10,12.73,85,0.083
12/24/2017 12:20,13.2,81.7,0.087
12/24/2017 12:30,13.7,79.2,0.087
12/24/2017 12:40,14.07,77,0.085
12/24/2017 12:50,14.67,75.2,0.085
12/24/2017 13:00,15.29,73.5,0.084
12/24/2017 13:10,15.76,69.29,0.085
12/24/2017 13:20,16.23,68.09,0.087
12/24/2017 13:30,16.54,64.82,0.085
12/24/2017 13:40,17.02,63.08,0.084
12/24/2017 13:50,17.38,59.58,0.084
12/24/2017 14:00,17.46,59.05,0.088
12/24/2017 14:10,17.61,58.98,0.083
12/24/2017 14:20,17.73,58.01,0.082
12/24/2017 14:30,17.8,57.61,0.086
12/24/2017 14:40,17.77,57.34,0.08
12/24/2017 14:50,17.9,56.88,0.084
12/24/2017 15:00,17.96,56.01,0.086
12/24/2017 15:10,17.99,56.21,0.085
12/24/2017 15:20,18.11,56.68,0.086
12/24/2017 15:30,18.12,55.67,0.085
12/24/2017 15:40,18.13,55.67,0.083
12/24/2017 15:50,18.11,56.17,0.089
12/24/2017 16:00,18.01,56.04,0.087
12/24/2017 16:10,17.8,57.14,0.083
12/24/2017 16:20,17.71,56.71,0.081
12/24/2017 16:30,17.55,57.51,0.085
12/24/2017 16:40,17.41,57.48,0.083
12/24/2017 16:50,17.5,57.78,0.082
12/24/2017 17:00,17.35,58.31,0.083
12/24/2017 17:10,17.17,58.68,0.085
12/24/2017 17:20,16.95,59.81,0.084
12/24/2017 17:30,16.8,59.78,0.088
12/24/2017 17:40,16.5,60.38,0.086
12/24/2017 17:50,16.1,62.85,0.085
12/24/2017 18:00,15.93,64.52,0.088
12/24/2017 18:10,15.74,65.52,0.088
12/24/2017 18:20,15.66,66.39,0.088
12/24/2017 18:30,15.58,66.76,0.082
12/24/2017 18:40,15.37,68.09,0.086
12/24/2017 18:50,15.09,69.09,0.085
12/24/2017 19:00,14.84,70.3,0.087
12/24/2017 19:10,14.96,70,0.085
12/24/2017 19:20,14.88,71,0.082
12/24/2017 19:30,14.82,71.2,0.081
12/24/2017 19:40,14.52,72.4,0.084
12/24/2017 19:50,14.25,72.8,0.084
12/24/2017 20:00,13.98,74,0.085
12/24/2017 20:10,13.82,74.7,0.083
12/24/2017 20:20,13.61,76.2,0.085
12/24/2017 20:30,13.37,77.5,0.086
12/24/2017 20:40,13.08,78.1,0.084
12/24/2017 20:50,12.79,78.2,0.082
12/24/2017 21:00,12.34,79.3,0.088
12/24/2017 21:10,11.83,81.4,0.08
12/24/2017 21:20,11.68,82.5,0.083
12/24/2017 21:30,11.54,82.8,0.086
12/24/2017 21:40,11.54,82.3,0.081
12/24/2017 21:50,11.55,81.8,0.081
12/24/2017 22:00,11.45,82.7,0.085
12/24/2017 22:10,11.23,83.1,0.082
12/24/2017 22:20,11.08,83.3,0.084
12/24/2017 22:30,10.96,83.7,0.08
12/24/2017 22:40,11.02,83.6,0.085
12/24/2017 22:50,10.95,82.4,0.086
12/24/2017 23:00,10.73,83.2,0.085
12/24/2017 23:10,10.61,84.3,0.085
12/24/2017 23:20,10.58,84.2,0.082
12/24/2017 23:30,10.47,83.6,0.084
12/24/2017 23:40,10.21,84.2,0.082
12/24/2017 23:50,9.97,85,0.085
12/25/2017 0:00,9.82,85.5,0.079
12/25/2017 0:10,9.88,85.6,0.08
12/25/2017 0:20,10.07,85.5,0.081
12/25/2017 0:30,10.11,84.8,0.085
12/25/2017 0:40,9.75,85.1,0.083
12/25/2017 0:50,9.51,85.5,0.083
12/25/2017 1:00,9.26,86.4,0.085
12/25/2017 1:10,9.21,87.1,0.082
12/25/2017 1:20,9.08,87.1,0.082
12/25/2017 1:30,8.81,87.3,0.082
12/25/2017 1:40,8.62,87.9,0.079
12/25/2017 1:50,8.6,88.2,0.082
12/25/2017 2:00,8.61,88.3,0.083
12/25/2017 2:10,8.49,88.2,0.082
12/25/2017 2:20,8.56,88.1,0.082
12/25/2017 2:30,8.42,87.7,0.081
12/25/2017 2:40,8.32,87.7,0.085
12/25/2017 2:50,8.2,87.9,0.082
12/25/2017 3:00,8.07,87.9,0.082
12/25/2017 3:10,7.99,88.3,0.082
12/25/2017 3:20,7.9,88.6,0.083
12/25/2017 3:30,7.8,88.8,0.085
12/25/2017 3:40,7.79,88.7,0.084
12/25/2017 3:50,7.74,88.7,0.083
12/25/2017 4:00,7.79,88.7,0.086
12/25/2017 4:10,7.5,88.9,0.083
12/25/2017 4:20,7.45,89.4,0.084
12/25/2017 4:30,7.41,89.9,0.082
12/25/2017 4:40,7.26,90.1,0.082
12/25/2017 4:50,7.3,90.2,0.083
12/25/2017 5:00,7.4,90.2,0.083
12/25/2017 5:10,7.23,89.8,0.082
12/25/2017 5:20,7.17,89.9,0.083
12/25/2017 5:30,7.27,90,0.081
12/25/2017 5:40,7.34,89.7,0.085
12/25/2017 5:50,7.14,89.5,0.082
12/25/2017 6:00,7.22,89.5,0.083
12/25/2017 6:10,7.3,89.1,0.087
12/25/2017 6:20,7.33,88.6,0.085
12/25/2017 6:30,7.31,87.9,0.085
12/25/2017 6:40,7.02,87.9,0.082
12/25/2017 6:50,6.835,87.8,0.08
12/25/2017 7:00,6.412,88.2,0.083
12/25/2017 7:10,6.451,88.3,0.086
12/25/2017 7:20,6.586,88.1,0.082
12/25/2017 7:30,6.518,87.9,0.081
12/25/2017 7:40,6.12,88.3,0.08
12/25/2017 7:50,5.744,89.1,0.083
12/25/2017 8:00,5.739,89.3,0.084
12/25/2017 8:10,5.849,89.5,0.086
12/25/2017 8:20,6.026,89.3,0.083
12/25/2017 8:30,5.915,88.7,0.083
12/25/2017 8:40,5.961,89.3,0.082
12/25/2017 8:50,6.145,88.8,0.085
12/25/2017 9:00,6.107,88.3,0.084
12/25/2017 9:10,5.695,89,0.083
12/25/2017 9:20,6.12,89.1,0.092
12/25/2017 9:30,6.37,87.9,0.087
12/25/2017 9:40,6.348,87.3,0.084
12/25/2017 9:50,6.593,86.6,0.088
12/25/2017 10:00,6.939,86.1,0.085
12/25/2017 10:10,7.01,85.6,0.089
12/25/2017 10:20,7.24,85.9,0.086
12/25/2017 10:30,7.57,85.5,0.089
12/25/2017 10:40,7.86,85.4,0.087
12/25/2017 10:50,8.08,84.2,0.084
12/25/2017 11:00,8.36,84.1,0.086
12/25/2017 11:10,8.71,82.7,0.086
12/25/2017 11:20,9.32,82,0.087
12/25/2017 11:30,9.82,80,0.09
12/25/2017 11:40,10.35,77.4,0.088
12/25/2017 11:50,11.1,76.9,0.086
12/25/2017 12:00,11.63,73.5,0.089
12/25/2017 12:10,12.22,71.7,0.086
12/25/2017 12:20,12.59,70,0.087
12/25/2017 12:30,12.84,67.71,0.087
12/25/2017 12:40,13.29,66.47,0.087
12/25/2017 12:50,13.69,64.94,0.086
12/25/2017 13:00,14.21,62.84,0.088
12/25/2017 13:10,14.7,60.13,0.089
12/25/2017 13:20,15.14,59.4,0.088
12/25/2017 13:30,15.59,59.13,0.088
12/25/2017 13:40,15.98,52.82,0.091
12/25/2017 13:50,16.41,52.22,0.087
12/25/2017 14:00,16.68,51.85,0.089
12/25/2017 14:10,17.05,50.55,0.085
12/25/2017 14:20,17.19,48.05,0.087
12/25/2017 14:30,17.43,48.51,0.09
12/25/2017 14:40,17.3,49.82,0.087
12/25/2017 14:50,17.7,48.21,0.085
12/25/2017 15:00,17.63,46.98,0.081
12/25/2017 15:10,17.58,47.34,0.08
12/25/2017 15:20,17.88,46.07,0.084
12/25/2017 15:30,17.9,45.94,0.09
12/25/2017 15:40,18.16,47.24,0.078
12/25/2017 15:50,17.74,47.61,0.08
12/25/2017 16:00,17.54,45.91,0.075
12/25/2017 16:10,17.55,50.04,0.075
12/25/2017 16:20,17.26,53.41,0.078
12/25/2017 16:30,17.09,53.78,0.077
12/25/2017 16:40,16.93,53.98,0.075
12/25/2017 16:50,16.75,54.75,0.077
12/25/2017 17:00,16.45,55.05,0.075
12/25/2017 17:10,16.4,57.39,0.078
12/25/2017 17:20,16.16,58.45,0.076
12/25/2017 17:30,16,58.68,0.074
12/25/2017 17:40,15.87,59.55,0.077
12/25/2017 17:50,15.03,61.45,0.079
12/25/2017 18:00,14.17,62.92,0.079
12/25/2017 18:10,13.46,63.89,0.074
12/25/2017 18:20,13.12,64.56,0.077
12/25/2017 18:30,12.83,65.12,0.078
12/25/2017 18:40,12.54,66.19,0.076
12/25/2017 18:50,12.32,67.13,0.074
12/25/2017 19:00,12.11,67.83,0.077
12/25/2017 19:10,11.84,68.89,0.075
12/25/2017 19:20,11.79,69.39,0.075
12/25/2017 19:30,11.8,69.36,0.083
12/25/2017 19:40,11.41,70.6,0.09
12/25/2017 19:50,11.17,71.7,0.09
12/25/2017 20:00,10.62,74.6,0.089
12/25/2017 20:10,11.24,76.8,0.086
12/25/2017 20:20,10.58,77.5,0.088
12/25/2017 20:30,11.13,78.3,0.082
